date,T,yun,sfs,zjfs,zfs,js,sd,Target
2020/2/24 16:30,10.7,0,104,910,637,2.9,15,80.17919
2020/2/24 16:45,10.8,0.2,106,889,609,2.9,14.8,76.64874
2020/2/24 17:00,11,4.7,158,727,553,2.9,14.7,69.44021
2020/2/24 17:15,11.1,12.1,222,497,481,2.9,14.6,60.43765
2020/2/24 17:30,11.1,23.3,271,247,390,3,14.6,48.906
2020/2/24 17:45,11.1,17.9,221,356,387,3,14.6,48.53754
2020/2/24 18:00,11.1,30.6,257,93,295,3,14.6,36.97235
2020/2/24 18:15,11,19.7,213,239,308,3.1,14.7,38.68788
2020/2/24 18:30,10.9,32.8,217,25,226,3.1,14.9,28.3856
2020/2/24 18:45,10.7,29.9,187,42,200,3.2,15.2,25.116
2020/2/24 19:00,10.6,24.9,161,64,178,3.2,15.4,22.29984
2020/2/24 19:15,10.3,37.7,103,71,121,3.3,15.9,15.18913
2020/2/24 19:30,9.8,77.6,33,0,33,3.3,16.6,4.14942
2020/2/24 19:45,9.3,67.9,27,0,27,3.4,17.4,3.38877
2020/2/24 20:00,8.8,24.8,39,0,39,3.5,18.2,4.90581
2020/2/24 20:15,8.2,35.4,14,0,14,3.5,19.3,1.764
2020/2/24 20:30,7.6,40.9,1,0,1,3.6,20.6,0.12598
2020/2/24 20:45,7,41.4,0,0,0,3.6,22,0
2020/2/24 21:00,6.3,40.7,0,0,0,3.7,23.6,0
2020/2/24 21:15,5.8,37.2,0,0,0,3.7,24.9,0
2020/2/24 21:30,5.4,37.3,0,0,0,3.8,25.9,0
2020/2/24 21:45,4.9,37,0,0,0,3.8,27,0
2020/2/24 22:00,4.5,36.8,0,0,0,3.9,28.1,0
2020/2/24 22:15,4.3,36.7,0,0,0,3.9,28.7,0
2020/2/24 22:30,4.2,36.6,0,0,0,3.9,28.8,0
2020/2/24 22:45,4.1,36.7,0,0,0,3.9,28.9,0
2020/2/24 23:00,4,28.3,0,0,0,3.8,29,0
2020/2/24 23:15,4,1.1,0,0,0,3.8,29.2,0
2020/2/24 23:30,4,0.8,0,0,0,3.8,29.3,0
2020/2/24 23:45,4,0.8,0,0,0,3.8,29.4,0
2020/2/25 0:00,4,2.5,0,0,0,3.8,29.5,0
2020/2/25 0:15,4,7.7,0,0,0,3.8,29.9,0
2020/2/25 0:30,3.8,7.8,0,0,0,3.9,30.5,0
2020/2/25 0:45,3.6,7.8,0,0,0,3.9,31.1,0
2020/2/25 1:00,3.5,7.8,0,0,0,3.9,31.7,0
2020/2/25 1:15,3.3,8.1,0,0,0,3.9,32.4,0
2020/2/25 1:30,3,8.2,0,0,0,4,33.1,0
2020/2/25 1:45,2.8,8.2,0,0,0,4,33.7,0
2020/2/25 2:00,2.6,15,0,0,0,4.1,34.4,0
2020/2/25 2:15,2.5,36.4,0,0,0,4.1,34.9,0
2020/2/25 2:30,2.5,36.6,0,0,0,4.2,35.3,0
2020/2/25 2:45,2.4,36.6,0,0,0,4.2,35.7,0
2020/2/25 3:00,2.4,36.6,0,0,0,4.3,36,0
2020/2/25 3:15,2.4,29.1,0,0,0,4.3,36.2,0
2020/2/25 3:30,2.5,33.9,0,0,0,4.4,36.2,0
2020/2/25 3:45,2.5,35.6,0,0,0,4.4,36.2,0
2020/2/25 4:00,2.5,35.6,0,0,0,4.5,36.3,0
2020/2/25 4:15,2.5,35.6,0,0,0,4.5,36.5,0
2020/2/25 4:30,2.5,35.7,0,0,0,4.6,36.8,0
2020/2/25 4:45,2.5,36.2,0,0,0,4.6,37.2,0
2020/2/25 5:00,2.4,36.2,0,0,0,4.6,37.6,0
2020/2/25 5:15,2.4,36.2,0,0,0,4.7,38,0
2020/2/25 5:30,2.3,36.2,0,0,0,4.7,38.5,0
2020/2/25 5:45,2.1,36.1,0,0,0,4.7,38.9,0
2020/2/25 6:00,2,26.1,0,0,0,4.8,39.4,0
2020/2/25 6:15,1.9,0.2,0,0,0,4.8,39.8,0
2020/2/25 6:30,1.7,0,0,0,0,4.7,40.1,0
2020/2/25 6:45,1.5,0,0,0,0,4.7,40.3,0
2020/2/25 7:00,1.3,0,0,0,0,4.7,40.6,0
2020/2/25 7:15,1.1,0,0,0,0,4.6,41,0
2020/2/25 7:30,1,0,0,0,0,4.5,41.6,0
2020/2/25 7:45,0.8,0,0,0,0,4.5,42.1,0
2020/2/25 8:00,0.7,0,0,0,0,4.4,42.6,0
2020/2/25 8:15,0.8,0,0,0,0,4.4,42.3,0
2020/2/25 8:30,1,0,0,0,0,4.4,41.2,0
2020/2/25 8:45,1.3,0,0,0,0,4.3,40.1,0
2020/2/25 9:00,1.5,4.6,0,0,0,4.3,39.1,0
2020/2/25 9:15,1.8,17.3,0,0,0,4.3,38.2,0
2020/2/25 9:30,2,13.4,1,0,1,4.3,37.4,0.1259
2020/2/25 9:45,2.2,21.2,12,0,12,4.2,36.7,1.50612
2020/2/25 10:00,2.5,19.5,36,0,36,4.2,35.9,4.536
2020/2/25 10:15,2.9,21,62,39,67,4.1,34.9,8.41587
2020/2/25 10:30,3.4,8.4,75,242,118,4.1,33.5,14.83732
2020/2/25 10:45,4,6.8,89,339,164,4.1,32.2,20.63776
2020/2/25 11:00,4.6,1,81,536,223,4.1,31,27.93521
2020/2/25 11:15,5.1,0,86,615,273,4.1,29.8,34.16049
2020/2/25 11:30,5.6,1.3,101,627,317,4.1,28.7,39.67255
2020/2/25 11:45,6.1,3.7,125,596,354,4.1,27.7,44.37036
2020/2/25 12:00,6.6,0.4,107,724,411,4.1,26.7,51.40377
2020/2/25 12:15,7,0,108,763,455,4.1,26,57.2936
2020/2/25 12:30,7.4,0,113,786,494,4.1,25.3,61.8735
2020/2/25 12:45,7.8,0,116,806,531,4.1,24.7,66.41217
2020/2/25 13:00,8.2,0,119,823,565,4.1,24.1,70.76625
2020/2/25 13:15,8.6,0,122,837,595,4.1,23.5,74.6011
2020/2/25 13:30,9,0,125,848,621,4.1,22.9,77.71815
2020/2/25 13:45,9.5,0,127,857,644,4.1,22.3,80.55796
2020/2/25 14:00,9.9,0,128,865,663,4.1,21.7,83.23965
2020/2/25 14:15,10.3,0,130,871,678,4.1,21.1,85.26528
2020/2/25 14:30,10.6,0,131,875,689,4.1,20.5,86.49706
2020/2/25 14:45,10.9,0,131,877,696,4.1,19.9,87.522
2020/2/25 15:00,11.2,0,131,879,698,4.1,19.3,87.5641
2020/2/25 15:15,11.4,0,131,878,697,4,18.8,87.18773
2020/2/25 15:30,11.6,0,131,875,691,4,18.4,86.9278
2020/2/25 15:45,11.8,0,131,870,681,4.1,18,85.69704
2020/2/25 16:00,12,3.5,173,757,644,4.1,17.7,80.64812
2020/2/25 16:15,12.2,16,309,388,545,4.1,17.4,68.58825
2020/2/25 16:30,12.3,14.7,290,414,535,4.1,17,67.2816
2020/2/25 16:45,12.4,20.4,326,267,479,4.1,16.7,59.98517
2020/2/25 17:00,12.6,29.4,356,88,404,4.1,16.4,50.81108
2020/2/25 17:15,12.6,33.3,350,16,359,4.1,16.2,45.01501
2020/2/25 17:30,12.7,28.4,323,74,359,4.1,16.1,45.15502
2020/2/25 17:45,12.7,30,305,41,324,4.1,16,40.57128
2020/2/25 18:00,12.7,36.2,268,1,269,4.1,15.9,33.79716
2020/2/25 18:15,12.7,39,230,0,230,4.2,15.9,28.8558
2020/2/25 18:30,12.6,42,192,0,192,4.2,16.2,24.00576
2020/2/25 18:45,12.4,55.5,128,0,128,4.2,16.4,16.11264
2020/2/25 19:00,12.3,67.6,75,0,75,4.2,16.7,9.44925
2020/2/25 19:15,12,56.3,80,5,81,4.3,17.2,10.17522
2020/2/25 19:30,11.5,26.8,87,73,101,4.3,18,12.72398
2020/2/25 19:45,11,65.3,36,1,36,4.3,18.8,4.50756
2020/2/25 20:00,10.5,79.5,11,0,11,4.3,19.7,1.375
2020/2/25 20:15,10,73.1,5,0,5,4.4,20.7,0.6288
2020/2/25 20:30,9.5,49.3,1,0,1,4.5,21.8,0.12543
2020/2/25 20:45,9,31.2,0,0,0,4.5,23,0
2020/2/25 21:00,8.5,65,0,0,0,4.6,24.2,0
2020/2/25 21:15,8.1,63,0,0,0,4.6,25.2,0
2020/2/25 21:30,7.8,39.8,0,0,0,4.7,25.9,0
2020/2/25 21:45,7.5,36.1,0,0,0,4.7,26.6,0
2020/2/25 22:00,7.2,36,0,0,0,4.7,27.3,0
2020/2/25 22:15,7,36.4,0,0,0,4.7,28,0
2020/2/25 22:30,6.7,39.8,0,0,0,4.7,28.7,0
2020/2/25 22:45,6.5,36,0,0,0,4.7,29.4,0
2020/2/25 23:00,6.3,27.4,0,0,0,4.8,30.1,0
2020/2/25 23:15,6.1,0.2,0,0,0,4.8,30.7,0
2020/2/25 23:30,5.9,0,0,0,0,4.8,31.2,0
2020/2/25 23:45,5.7,0,0,0,0,4.8,31.7,0
2020/2/26 0:00,5.6,0.2,0,0,0,4.8,32.2,0
2020/2/26 0:15,5.5,0.8,0,0,0,4.8,32.5,0
2020/2/26 0:30,5.4,0.8,0,0,0,4.9,32.7,0
2020/2/26 0:45,5.3,0.8,0,0,0,4.9,33,0
2020/2/26 1:00,5.2,2.6,0,0,0,4.9,33.2,0
2020/2/26 1:15,5.1,8.8,0,0,0,5,33.6,0
2020/2/26 1:30,5,14.3,0,0,0,5,34.1,0
2020/2/26 1:45,4.8,15.2,0,0,0,5,34.6,0
2020/2/26 2:00,4.6,20.5,0,0,0,5,35.2,0
2020/2/26 2:15,4.4,37.3,0,0,0,5.1,35.8,0
2020/2/26 2:30,4.2,37.4,0,0,0,5.1,36.5,0
2020/2/26 2:45,4,37.4,0,0,0,5.2,37.2,0
2020/2/26 3:00,3.8,37.5,0,0,0,5.2,37.9,0
2020/2/26 3:15,3.7,37.2,0,0,0,5.3,38.3,0
2020/2/26 3:30,3.6,42.1,0,0,0,5.3,38.6,0
2020/2/26 3:45,3.4,42.4,0,0,0,5.4,38.8,0
2020/2/26 4:00,3.3,40.8,0,0,0,5.4,39.1,0
2020/2/26 4:15,3.2,36.1,0,0,0,5.5,39.3,0
2020/2/26 4:30,3.2,36.2,0,0,0,5.5,39.4,0
2020/2/26 4:45,3.1,36.2,0,0,0,5.6,39.5,0
2020/2/26 5:00,3.1,36.3,0,0,0,5.7,39.7,0
2020/2/26 5:15,3,36.4,0,0,0,5.7,40,0
2020/2/26 5:30,2.8,35.9,0,0,0,5.7,40.6,0
2020/2/26 5:45,2.7,32.2,0,0,0,5.7,41.2,0
2020/2/26 6:00,2.5,31,0,0,0,5.6,41.8,0
2020/2/26 6:15,2.4,36.9,0,0,0,5.6,42.3,0
2020/2/26 6:30,2.3,37,0,0,0,5.6,42.6,0
2020/2/26 6:45,2.2,37,0,0,0,5.6,43,0
2020/2/26 7:00,2.1,37,0,0,0,5.6,43.4,0
2020/2/26 7:15,1.9,37,0,0,0,5.6,44.1,0
2020/2/26 7:30,1.6,37,0,0,0,5.7,45.2,0
2020/2/26 7:45,1.3,37,0,0,0,5.7,46.3,0
2020/2/26 8:00,1,37,0,0,0,5.8,47.4,0
2020/2/26 8:15,0.9,37,0,0,0,5.8,48.3,0
2020/2/26 8:30,0.8,37,0,0,0,5.8,48.9,0
2020/2/26 8:45,0.8,37,0,0,0,5.8,49.5,0
2020/2/26 9:00,0.7,36.7,0,0,0,5.7,50.1,0
2020/2/26 9:15,0.9,35.5,0,0,0,5.7,49.9,0
2020/2/26 9:30,1.2,36.6,1,0,1,5.7,48.9,0.12596
2020/2/26 9:45,1.6,35.4,11,0,11,5.7,48,1.37885
2020/2/26 10:00,2,31.9,29,0,29,5.7,47,3.64936
2020/2/26 10:15,2.5,14.4,51,108,67,5.7,45.8,8.41922
2020/2/26 10:30,3.1,4.6,76,185,110,5.7,44.2,13.8083
2020/2/26 10:45,3.8,2.2,90,290,155,5.7,42.7,19.47575
2020/2/26 11:00,4.5,0.5,99,388,204,5.7,41.3,25.54488
2020/2/26 11:15,5,0,110,455,251,5.7,40.1,31.54568
2020/2/26 11:30,5.4,0,121,502,297,5.7,39,37.28538
2020/2/26 11:45,5.9,0,131,544,343,5.7,37.9,43.14597
2020/2/26 12:00,6.3,0,140,581,387,5.8,36.9,48.6459
2020/2/26 12:15,6.6,0,147,612,428,5.8,36,53.89804
2020/2/26 12:30,6.9,0,154,639,468,5.8,35.1,58.95864
2020/2/26 12:45,7.3,0,160,662,504,5.9,34.2,63.23688
2020/2/26 13:00,7.6,0,165,682,537,5.9,33.3,67.3935
2020/2/26 13:15,7.9,0,169,698,567,5.9,32.5,71.09613
2020/2/26 13:30,8.2,0,173,713,593,5.9,31.7,74.26139
2020/2/26 13:45,8.5,0,175,725,616,5.9,30.9,77.59136
2020/2/26 14:00,8.8,0,178,735,635,5.9,30.1,79.53375
2020/2/26 14:15,9.1,0,179,742,650,5.9,29.3,81.7245
2020/2/26 14:30,9.5,0,180,747,661,6,28.5,83.11414
2020/2/26 14:45,9.8,0,181,751,667,6,27.6,83.68182
2020/2/26 15:00,10.1,0.8,191,728,664,6.1,26.9,83.63744
2020/2/26 15:15,10.4,5.6,252,584,631,6.2,26.2,79.27884
2020/2/26 15:30,10.6,6.3,258,563,621,6.2,25.8,77.81751
2020/2/26 15:45,10.7,2.3,205,680,638,6.1,25.3,80.06262
2020/2/26 16:00,10.9,15.4,335,329,542,6.1,24.9,67.78252
2020/2/26 16:15,11,18.3,356,249,509,6.1,24.6,63.92022
2020/2/26 16:30,11.1,20.4,360,199,479,6.1,24.5,60.0187
2020/2/26 16:45,11.1,17.2,326,263,477,6.1,24.3,59.87781
2020/2/26 17:00,11.2,21.8,341,159,429,6.1,24.2,53.96391
2020/2/26 17:15,11.2,22.3,327,140,401,6.1,24.2,50.43377
2020/2/26 17:30,11.1,22.8,311,122,372,6.1,24.3,46.75668
2020/2/26 17:45,11,17.2,262,226,367,6.1,24.4,46.07318
2020/2/26 18:00,10.9,23.5,254,124,310,6,24.5,38.8182
2020/2/26 18:15,10.8,31.9,245,1,245,6,24.7,30.71075
2020/2/26 18:30,10.6,36.3,203,0,203,6,25.1,25.43793
2020/2/26 18:45,10.5,47.9,141,0,141,5.9,25.4,17.73639
2020/2/26 19:00,10.3,36.3,143,0,143,5.9,25.8,17.95651
2020/2/26 19:15,10,49.4,90,0,90,5.8,26.4,11.2941
2020/2/26 19:30,9.7,73.5,37,0,37,5.8,27.3,4.64017
2020/2/26 19:45,9.4,81.1,17,0,17,5.7,28.2,2.13044
2020/2/26 20:00,9,66,15,0,15,5.7,29.2,1.88535
2020/2/26 20:15,8.7,6.2,20,11,21,5.7,30.1,2.63634
2020/2/26 20:30,8.3,3.3,3,4,3,5.7,31.1,0.3753
2020/2/26 20:45,7.9,22,0,0,0,5.7,32.1,0
2020/2/26 21:00,7.6,29.8,0,0,0,5.8,33.1,0
2020/2/26 21:15,7.3,27.2,0,0,0,5.8,33.9,0
2020/2/26 21:30,7.1,33.1,0,0,0,5.9,34.4,0
2020/2/26 21:45,6.9,26.8,0,0,0,6,34.8,0
2020/2/26 22:00,6.8,35.8,0,0,0,6.1,35.3,0
2020/2/26 22:15,6.6,36.6,0,0,0,6.1,35.8,0
2020/2/26 22:30,6.5,36.8,0,0,0,6.2,36.2,0
2020/2/26 22:45,6.3,36.5,0,0,0,6.2,36.6,0
2020/2/26 23:00,6.2,23.9,0,0,0,6.2,37,0
2020/2/26 23:15,6.1,0.4,0,0,0,6.3,37.4,0
2020/2/26 23:30,6,0.2,0,0,0,6.3,37.7,0
2020/2/26 23:45,5.9,0.2,0,0,0,6.4,38,0
2020/2/27 0:00,5.8,0.3,0,0,0,6.4,38.2,0
2020/2/27 0:15,5.7,0.6,0,0,0,6.4,38.6,0
2020/2/27 0:30,5.6,0.6,0,0,0,6.4,38.9,0
2020/2/27 0:45,5.4,0.6,0,0,0,6.4,39.2,0
2020/2/27 1:00,5.3,0.6,0,0,0,6.4,39.6,0
2020/2/27 1:15,5.2,0.6,0,0,0,6.4,39.8,0
2020/2/27 1:30,5.1,0.6,0,0,0,6.3,40,0
2020/2/27 1:45,5.1,0.6,0,0,0,6.2,40.2,0
2020/2/27 2:00,5,0.7,0,0,0,6.2,40.4,0
2020/2/27 2:15,5,0.8,0,0,0,6.1,40.4,0
2020/2/27 2:30,4.9,0.8,0,0,0,6.1,40.3,0
2020/2/27 2:45,4.9,0.8,0,0,0,6.1,40.2,0
2020/2/27 3:00,4.9,0.6,0,0,0,6.1,40.2,0
2020/2/27 3:15,4.8,0,0,0,0,6.1,40.2,0
2020/2/27 3:30,4.8,0,0,0,0,6.1,40.3,0
2020/2/27 3:45,4.7,0,0,0,0,6.1,40.4,0
2020/2/27 4:00,4.6,0,0,0,0,6.1,40.6,0
2020/2/27 4:15,4.5,0,0,0,0,6.1,40.8,0
2020/2/27 4:30,4.3,0,0,0,0,6.1,41.2,0
2020/2/27 4:45,4.1,0,0,0,0,6.1,41.6,0
2020/2/27 5:00,4,0,0,0,0,6.1,41.9,0
2020/2/27 5:15,3.8,0,0,0,0,6.1,42.1,0
2020/2/27 5:30,3.6,0,0,0,0,6,42.1,0
2020/2/27 5:45,3.5,0,0,0,0,6,42.1,0
2020/2/27 6:00,3.3,0,0,0,0,5.9,42.1,0
2020/2/27 6:15,3.1,0,0,0,0,5.8,42.1,0
2020/2/27 6:30,2.9,0,0,0,0,5.6,42.1,0
2020/2/27 6:45,2.7,0,0,0,0,5.5,42,0
2020/2/27 7:00,2.5,0,0,0,0,5.3,42,0
2020/2/27 7:15,2.3,0,0,0,0,5.2,42.2,0
2020/2/27 7:30,2.2,0,0,0,0,5.1,42.7,0
2020/2/27 7:45,2.1,0,0,0,0,5,43.2,0
2020/2/27 8:00,2,0,0,0,0,4.9,43.7,0
2020/2/27 8:15,1.9,0,0,0,0,4.8,43.6,0
2020/2/27 8:30,1.9,0,0,0,0,4.8,42.8,0
2020/2/27 8:45,1.9,0,0,0,0,4.8,42,0
2020/2/27 9:00,1.9,0,0,0,0,4.7,41.2,0
2020/2/27 9:15,2,0,0,0,0,4.7,40.1,0
2020/2/27 9:30,2.3,0,2,4,2,4.8,38.7,0.25064
2020/2/27 9:45,2.5,0,15,70,21,4.8,37.3,2.62605
2020/2/27 10:00,2.8,0,31,257,56,4.8,35.9,7.03472
2020/2/27 10:15,3.4,0,43,395,98,4.8,34.2,12.299
2020/2/27 10:30,4.3,0,53,499,145,4.7,32.2,18.25115
2020/2/27 10:45,5.2,0,60,582,194,4.7,30.3,24.2694
2020/2/27 11:00,6.2,0,66,649,244,4.6,28.5,30.59272
2020/2/27 11:15,7,2.7,88,629,285,4.5,26.9,35.86155
2020/2/27 11:30,7.6,7.5,125,540,317,4.3,25.3,39.89762
2020/2/27 11:45,8.3,3.3,104,692,378,4.1,23.9,47.32182
2020/2/27 12:00,9,0.3,85,813,434,4,22.5,54.44964
2020/2/27 12:15,9.6,0,84,851,479,3.9,21.2,60.09534
2020/2/27 12:30,10.2,0,86,874,519,3.8,19.9,65.01513
2020/2/27 12:45,10.8,0,87,894,557,3.7,18.6,70.14858
2020/2/27 13:00,11.4,0,89,912,591,3.6,17.5,74.46009
2020/2/27 13:15,12,0,89,926,622,3.5,16.4,78.04856
2020/2/27 13:30,12.4,0,90,939,649,3.4,15.4,81.53387
2020/2/27 13:45,12.9,0,91,949,673,3.4,14.6,84.63648
2020/2/27 14:00,13.3,0,91,957,692,3.3,13.7,87.02592
2020/2/27 14:15,13.7,0,92,964,708,3.2,12.9,88.8894
2020/2/27 14:30,14.1,0,92,969,720,3.1,12,90.4536
2020/2/27 14:45,14.4,0,92,972,727,3,11.2,91.47841
2020/2/27 15:00,14.8,0,92,974,730,2.9,10.5,91.8486
2020/2/27 15:15,15,0,92,974,729,2.8,10.1,91.80297
2020/2/27 15:30,15.1,0,92,972,724,2.8,9.8,90.65928
2020/2/27 15:45,15.2,0,92,968,714,2.8,9.6,89.7141
2020/2/27 16:00,15.3,0,92,962,699,2.8,9.4,87.68256
2020/2/27 16:15,15.4,0,92,955,681,2.7,9.2,85.6017
2020/2/27 16:30,15.4,0,92,946,659,2.7,9.2,82.53975
2020/2/27 16:45,15.5,0,91,934,633,2.7,9.1,79.14399
2020/2/27 17:00,15.5,0,91,921,603,2.7,9,75.46545
2020/2/27 17:15,15.5,0,90,905,570,2.7,9,71.3412
2020/2/27 17:30,15.5,0,88,885,533,2.6,9.1,66.98744
2020/2/27 17:45,15.5,0,87,863,494,2.6,9.1,62.05134
2020/2/27 18:00,15.4,0,85,836,451,2.6,9.1,56.72678
2020/2/27 18:15,15.3,0,83,804,406,2.6,9.3,51.156
2020/2/27 18:30,15.2,0,80,765,359,2.6,9.5,45.13348
2020/2/27 18:45,15,0,76,720,310,2.6,9.8,38.843
2020/2/27 19:00,14.8,0,71,665,259,2.6,10.1,32.39313
2020/2/27 19:15,14.2,0.6,67,585,208,2.6,10.9,26.01872
2020/2/27 19:30,13.2,14.7,91,216,136,2.6,12.3,17.10472
2020/2/27 19:45,12.2,25.6,78,24,82,2.6,13.9,10.30904
2020/2/27 20:00,11.2,26.1,43,40,47,2.6,15.6,5.87594
2020/2/27 20:15,10.3,0.2,20,95,29,2.6,17.1,3.64791
2020/2/27 20:30,9.6,0,4,9,5,2.6,18.1,0.62925
2020/2/27 20:45,8.8,0,0,0,0,2.6,19.3,0
2020/2/27 21:00,8.1,0,0,0,0,2.6,20.4,0
2020/2/27 21:15,7.8,0,0,0,0,2.5,21,0
2020/2/27 21:30,7.8,0,0,0,0,2.6,21.1,0
2020/2/27 21:45,7.8,0,0,0,0,2.6,21.1,0
2020/2/27 22:00,7.7,0,0,0,0,2.6,21.2,0
2020/2/27 22:15,7.6,0,0,0,0,2.6,21.3,0
2020/2/27 22:30,7.4,0,0,0,0,2.6,21.6,0
2020/2/27 22:45,7.1,0,0,0,0,2.5,21.8,0
2020/2/27 23:00,6.8,0,0,0,0,2.5,22.1,0
2020/2/27 23:15,6.6,0,0,0,0,2.5,22.1,0
2020/2/27 23:30,6.5,0,0,0,0,2.4,22,0
2020/2/27 23:45,6.3,0,0,0,0,2.4,21.9,0
2020/2/28 0:00,6.2,0,0,0,0,2.3,21.7,0
2020/2/28 0:15,6.1,0,0,0,0,2.3,21.5,0
2020/2/28 0:30,6.1,0,0,0,0,2.3,21.2,0
2020/2/28 0:45,6.1,0,0,0,0,2.2,20.9,0
2020/2/28 1:00,6.1,0,0,0,0,2.2,20.7,0
2020/2/28 1:15,6,0,0,0,0,2.2,20.9,0
2020/2/28 1:30,6,0,0,0,0,2.2,21.5,0
2020/2/28 1:45,5.9,0,0,0,0,2.2,22.2,0
2020/2/28 2:00,5.9,0,0,0,0,2.2,22.8,0
2020/2/28 2:15,5.8,0,0,0,0,2.2,22.8,0
2020/2/28 2:30,5.7,0,0,0,0,2.3,22.2,0
2020/2/28 2:45,5.7,0,0,0,0,2.4,21.5,0
2020/2/28 3:00,5.6,6.7,0,0,0,2.4,20.9,0
2020/2/28 3:15,5.5,27.6,0,0,0,2.5,20.7,0
2020/2/28 3:30,5.4,27.7,0,0,0,2.5,21,0
2020/2/28 3:45,5.2,27.7,0,0,0,2.6,21.2,0
2020/2/28 4:00,5.1,28.8,0,0,0,2.6,21.5,0
2020/2/28 4:15,4.9,34,0,0,0,2.6,21.8,0
2020/2/28 4:30,4.7,35.3,0,0,0,2.6,22.1,0
2020/2/28 4:45,4.5,34.4,0,0,0,2.6,22.4,0
2020/2/28 5:00,4.3,34.4,0,0,0,2.6,22.7,0
2020/2/28 5:15,4.2,34.4,0,0,0,2.6,23,0
2020/2/28 5:30,4,34.4,0,0,0,2.7,23.2,0
2020/2/28 5:45,3.8,34.4,0,0,0,2.7,23.4,0
2020/2/28 6:00,3.7,25.2,0,0,0,2.7,23.7,0
2020/2/28 6:15,3.5,0.2,0,0,0,2.8,24,0
2020/2/28 6:30,3.3,0,0,0,0,2.9,24.3,0
2020/2/28 6:45,3.2,0,0,0,0,2.9,24.6,0
2020/2/28 7:00,3,0,0,0,0,3,25,0
2020/2/28 7:15,2.9,0,0,0,0,3.1,25.2,0
2020/2/28 7:30,2.8,0,0,0,0,3.3,25.5,0
2020/2/28 7:45,2.7,0,0,0,0,3.4,25.7,0
2020/2/28 8:00,2.6,0,0,0,0,3.5,25.9,0
2020/2/28 8:15,2.5,0,0,0,0,3.6,26,0
2020/2/28 8:30,2.4,0,0,0,0,3.6,25.9,0
2020/2/28 8:45,2.4,0,0,0,0,3.6,25.8,0
2020/2/28 9:00,2.3,8.9,0,0,0,3.7,25.7,0
2020/2/28 9:15,2.6,36.6,0,0,0,3.7,25,0
2020/2/28 9:30,3.2,36.7,2,0,2,3.8,23.7,0.25122
2020/2/28 9:45,3.9,33,16,0,16,3.8,22.5,2.01536
2020/2/28 10:00,4.5,39.8,35,0,35,3.9,21.5,4.4079
2020/2/28 10:15,5,31.8,68,0,68,3.9,21.2,8.51972
2020/2/28 10:30,5.3,35.1,95,0,95,4,21.8,11.9054
2020/2/28 10:45,5.7,28.7,132,29,139,4.1,22.4,17.41392
2020/2/28 11:00,6,27.3,163,51,178,4.2,23.1,22.36748
2020/2/28 11:15,6.2,15.8,160,267,247,4.3,24.2,30.8997
2020/2/28 11:30,6.4,14.8,178,311,289,4.3,25.8,36.13078
2020/2/28 11:45,6.5,12.2,178,400,340,4.4,27.6,42.823
2020/2/28 12:00,6.7,1.3,112,718,425,4.4,29.3,53.3545
2020/2/28 12:15,6.9,0,107,777,472,4.5,30.5,59.06608
2020/2/28 12:30,7.1,0,111,798,511,4.5,30.9,64.14072
2020/2/28 12:45,7.3,0,115,815,547,4.6,31.3,68.53363
2020/2/28 13:00,7.5,0,118,831,580,4.6,31.7,72.5
2020/2/28 13:15,7.7,0,121,843,610,4.7,31.6,76.2744
2020/2/28 13:30,7.9,0,123,853,636,4.7,31,79.7862
2020/2/28 13:45,8.1,0,126,861,658,4.8,30.4,82.8422
2020/2/28 14:00,8.3,0,129,865,676,4.8,29.8,84.9056
2020/2/28 14:15,8.5,0,131,868,690,4.9,29.1,86.3673
2020/2/28 14:30,8.7,0,133,868,700,5,28.4,88.193
2020/2/28 14:45,8.9,0,136,866,706,5,27.6,88.41238
2020/2/28 15:00,9.1,0,139,860,707,5.1,26.9,88.74264
2020/2/28 15:15,9.3,0,141,854,704,5.1,26.4,88.39424
2020/2/28 15:30,9.5,0,143,846,697,5.1,26.2,87.4038
2020/2/28 15:45,9.6,0.2,148,830,685,5.1,25.9,86.00175
2020/2/28 16:00,9.7,6.8,229,622,625,5.1,25.7,78.24375
2020/2/28 16:15,9.9,25.9,391,147,483,5.1,25.5,60.71793
2020/2/28 16:30,10,37.7,390,3,391,5.1,25.3,49.0705
2020/2/28 16:45,10.1,42.7,344,0,344,5.1,25.2,43.1892
2020/2/28 17:00,10.2,49.4,288,0,288,5.1,25,36.09216
2020/2/28 17:15,10.3,53.7,247,0,247,5.2,25,31.01826
2020/2/28 17:30,10.2,59.3,202,0,202,5.3,25.2,25.37322
2020/2/28 17:45,10.2,61,176,0,176,5.5,25.4,22.10208
2020/2/28 18:00,10.2,56.9,176,0,176,5.6,25.6,22.07568
2020/2/28 18:15,10.1,50.4,179,0,179,5.8,26.2,22.44481
2020/2/28 18:30,9.8,53.6,149,0,149,6,27.3,18.63394
2020/2/28 18:45,9.5,71.1,76,0,76,6.2,28.4,9.56232
2020/2/28 19:00,9.2,70.4,64,0,64,6.5,29.6,8.01472
2020/2/28 19:15,8.9,72.1,49,0,49,6.6,30.7,6.13333
2020/2/28 19:30,8.6,94.5,8,0,8,6.6,31.9,1.00424
2020/2/28 19:45,8.3,58.8,30,0,30,6.5,33.1,3.7626
2020/2/28 20:00,7.9,20.2,40,0,40,6.5,34.3,5.0392
2020/2/28 20:15,7.5,18.6,20,0,20,6.6,35.5,2.509
